BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher	fund	poofid
10377636	CUL/PC	am	2015	b	sz\	fre	\	Librairie Droz S.A.	p2655	14915
10377642	CUL/PC	am	2016	b	onc	eng	\	Open Studio	p6794	14880
10376309	CUL/PC	am	2017	6	my\	chi	\	Hong qing ting chu ban you xian gong si	8110	14790
10376314	CUL/PC	am	2017	\	si\	chi	\	Xu Yongshun gong zuo ting	8110	14788
10363875	CUL/PC	am	2018	\	wiu	eng	\	Rethinking Schools	p2160	14805
10363576	CUL/PC	gm	2006	\	ilu	eng	\	International Historic Films	6343	14744
10363618	CUL/PC	gm	2008	\	xxu	eng	\	Screen Edge ;$aOaks, PA :$bDistributed by MVD Visual	6343	14742
10363678	CUL/PC	gm	2018	\	nyu	eng	\	The Orchard	6343	14736
10363671	CUL/PC	gm	2006	\	ilu	eng	\	International Historic Films	6343	14741
10363111	CUL/PC	gm	2015	\	vau	eng	\	PBS Distribution	6343	14695
10363112	CUL/PC	gm	2015	\	enk	eng	\	Distributed by PBS Distribution,$c[2015];\1$a[London] :$bWall to Wall Media Limited	6343	14693
10363023	CUL/PC	gm	2014	\	vau	eng	\	PBS,$c[2014];\2$a[Arlington, VA] :$bPBS Distribution	6343	14698
10360954	CUL/PC	gm	2016	\	ag\	spa	\	Cine Argentino	2310	14486
10360949	CUL/PC	am	2017	b	fr\	fre	\	[Société linnéenne de Lyon?]	p1183	14509
10360126	CUL/PC	am	2017	b	it\	ita	\	Giuffrè	2620	14474
10359092	CUL/PC	am	1991	b	onc	eng	\	Lugus	p2255	14291
9836748	CUL/PC	am	2013	\	enk	eng	\	Artifice	p6752	3883
10356971	CUL/PC	am	2018	\	enk	eng	\	Evro Publishing	p4355	14202
10356969	CUL/PC	am	2015	b	nz\	eng	\	Potton & Burton	7540	14215
10357337	CUL/PC	am	2017	f	nyu	eng	\	Union Communication Services, The Worker Institute at Cornell ILR	NA	NA
10355865	CUL/PC	gm	2014	\	pau	eng	\	Bullfrog Films	p1359	14099
10354462	CUL/PC	am	2018	\	ilu	eng	\	ALA Editions	p3250	14067
10353421	CUL/PC	am	2016	b	it\	ita	\	Società editrice il Mulino	2616	14003
10355259	CUL/PC	gm	2009	\	mdu	eng	\	Athena :$bDistributed exclusively by Acorn Media U.S.	p4050	14092
10352903	CUL/PC	cm	2008	\	gw\	zxx	\	Schott	7110	13905
10352396	CUL/PC	am	2017	\	fr\	fre	\	Dargaud-Le Lombard	p2662-olin	NA
10352387	CUL/PC	am	2016	6	fr\	fre	\	Casterman	p2662	13898
10349707	CUL/PC	am	2016	6	fr\	fre	\	Gallimard bande desinée	p2662	13884
10349709	CUL/PC	am	1975	b	dk\	eng	\	Dangaroo Press	549	13867
10349701	CUL/PC	am	2015	6	fr\	fre	\	Gallimard	p2662	13897
10250316	CUL/PC	am	1994	b	mtu	eng	\	Bozeman Fork Pub.	p2959	12154
10333880	CUL/PC	am	2012	\	gw\	eng	\	AV Akademikerverlag	8140	13723
10335552	CUL/PC	am	1991	b	sp\	lat	\	Fundación Sánchez-Albornoz	2712	13801
10335437	CUL/PC	am	\\\\	\	\\\	\\\	\	NA	NA	NA
8548175	CUL/PC	gm	2008	\	nyu	wol	\	New Yorker Video	p7358-uris	NA
10334817	CUL/PC	am	2018	|	onc	eng	\	NA	p6753	13758
10334841	CUL/PC	am	2016	c	sz\	eng	\	Nieves	p6753	13757
10334819	CUL/PC	am	2017	c	nyu	eng	\	Mitchell-Innes & Nash	p6753	13756
10334820	CUL/PC	am	2016	\	li\	eng	\	Noroutinebooks	p6753	13755
8548175	CUL/PC	gm	2008	\	nyu	wol	\	New Yorker Video	p7358-uris	NA
10334821	CUL/PC	am	1969	\	nyu	und	\	Siegelaub, Seth	p6753	13754
8911948	CUL/PC	am	2009	b	sp\	spa	\	FCE	7110	13687
10329521	CUL/PC	am	2018	\	gw\	ger	\	NA	p2551	13602
10329514	CUL/PC	am	2018	b	fr\	fre	\	Presses universitaires de Rennes	p2255	13606
10327864	CUL/PC	am	2017	b	sp\	spa	\	Fundación SGAE	4820	13418
10327102	CUL/PC	as	2015	\	onc	eng	\	Peeps Publishing	p4050	13369
9864857	CUL/PC	am	2013	m	sw\	eng	\	Department of Sociology	p8153	4907
10325854	CUL/PC	am	2017	b	br\	eng	\	Ling's Family Publication	p8155	13326
10325852	CUL/PC	am	2017	\	th\	eng	\	Institute of Asian Studies, Chulalongkorn University	8110	13325
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning	p1557	6469
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning	p1557	6469
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning	p1557	6469
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning	p1557	6469
9917465	CUL/PC	am	2015	b	nyu	eng	\	Linus Learning	p1557	6469
9907089	CUL/PC	am	2006	b	gw\	ger	\	Abera	8140	6268
10313976	CUL/PC	am	2018	b	ilu	eng	\	ALA Editions	p3250	12805
9836758	CUL/PC	am	2016	\	xx\	eng	\	Artifice Inc	p6752	3880
10054521	CUL/PC	am	2017	b	enk	eng	\	Neil Harvey	8110	8739
10321484	CUL/PC	am	2017	f	enk	eng	\	AND Studio	p6794	13173
10319919	CUL/PC	am	2017	\	cau	eng	\	TBW Books	p6794	13079
10320518	CUL/PC	gm	2006	\	wau	eng	\	Stourwater Pictures	8612	12954
10320517	CUL/PC	gm	2008	\	wau	eng	\	Stourwater Pictures	8612	12952
10320516	CUL/PC	gm	2009	\	nyu	eng	\	Islandwood ;$a[Washington, D.C.] :$b[National Geographic Education Foundation]	8612	12950
9846192	CUL/PC	am	2014	c	enk	eng	\	The Vinyl Factory	p6752	4364
10319918	CUL/PC	am	2009	b	nyu	eng	\	Visual Studies Workshop Press	p6794	13069
10319917	CUL/PC	am	2017	\	iau	eng	\	Engine and Well	p6794	13081
10319920	CUL/PC	am	2015	\	nyu	eng	\	Printed and hand sewn in Brooklyn, N.Y., Kayrock Screenprinting	p6794	13076
10319921	CUL/PC	am	2015	\	nju	eng	\	Conveyor Editions	p6794	13073
10319922	CUL/PC	am	2015	\	bcc	eng	\	New Documents	p6794	13072
10320466	CUL/PC	am	2017	\	pau	eng	\	Paradigm Publishing	p6794	13082
10320468	CUL/PC	am	2017	\	cc\	eng	\	Dreamer FTY	p6794	13071
10319907	CUL/PC	am	2007	\	nyu	eng	\	Women's Studio Workshop	p6794	13087
10319912	CUL/PC	am	1990	\	nyu	eng	\	Women's Studio Workshop	p6794	13086
10319914	CUL/PC	am	2007	\	nyu	eng	\	Women's Studio Workshop	p6794	13085
10319916	CUL/PC	am	2009	\	nyu	eng	\	[Women's Studio Workshop?]	p6794	13084
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown	p6550	$zPOOF2;http://poof2.library.cornell.edu/orders/514
10316477	CUL/PC	am	2014	b	gw\	ger	\	Aufbau	p2553	12982
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown	p6550	$zPOOF2;http://poof2.library.cornell.edu/orders/514
9651511	CUL/PC	am	2016	\	nyu	eng	\	Crown	p6550	$zPOOF2;http://poof2.library.cornell.edu/orders/514
10314747	CUL/PC	gm	2007	\	mau	eng	\	Zipporah Films	NA	NA
10314168	CUL/PC	gm	2016	\	txu	eng	\	[Tugg Inc.]	6714-fine	NA
10314781	CUL/PC	am	1960	\	mg\	fre	\	Impr. catholique	8110	12835
10300188	CUL/PC	am	1979	\	azu	eng	\	Ironwood Press ;$aKensington, Calif. :$b[Distributed by] SBD	p3163	12789
9421334	CUL/PC	am	2016	\	it\	ita	\	Nuova Stampa	p2251	$zPOOF;poof.library.cornell.edu/node/45810
10297925	CUL/PC	am	2015	b	gw\	ger	\	Vandenhoeck & Ruprecht	p8155	12572
10298548	CUL/PC	am	2015	b	sz\	ger	\	Schwabe Verlag	p2155	12674
10301773	CUL/PC	am	2008	b	inu	eng	\	Purdue University Press	2310	12798
10297913	CUL/PC	am	2016	b	gw\	eng	\	Edition Ruprecht	p8155	12570
10296868	CUL/PC	am	1997	b	enk	eng	\	Scolar Press ;$aBrookfield, Vt., USA :$bAshgate Pub. Co	p2980	12524
10296800	CUL/PC	gm	2014	\	cu\	spa	\	Ministerio de Cultura :$bICAIC	p7358	12492
10295934	CUL/PC	am	2016	\	azu	eng	\	WorldatWork	1340	12469
10295934	CUL/PC	am	2016	\	azu	eng	\	WorldatWork	1340	12469
10294462	CUL/PC	gm	2015	\	nyu	eng	\	Friends of Ganondagan	p7358	12437
10294075	CUL/PC	am	1968	\	ae\	fre	\	NA	p2155	12416
10207287	CUL/PC	am	2018	b	enk	eng	\	Oxford University Press	1340	10979
10293092	CUL/PC	gm	2017	\	quc	eng	\	Ciné Fête	p8352	12411
9792654	CUL/PC	am	2013	\	sz\	ger	\	Universal Frame	p8145	3161
10262584	CUL/PC	gm	2016	\	xx\	eng	\	Fango Produktion	p7358	12367
10262172	CUL/PC	am	2016	\	ti\	fre	\	Elyzad	p2155	12258
10261942	CUL/PC	am	2017	b	fr\	fre	\	Assimil	p8350	12289
10258851	CUL/PC	am	2016	b	be\	ita	\	Brepols	p2755	12203
10250273	CUL/PC	gm	2017	\	wau	eng	\	Stourwater Pictures	8612	12112
10250208	CUL/PC	am	2013	\	mc\	fre	\	Musée des Timbres et des Monnaies de Monaco	p2992	12125
10248465	CUL/PC	am	1885	\	stk	eng	\	Johnston	p6794	12020
9871022	CUL/PC	am	2016	b	po\	por	\	Scribe	2616	5307
10246325	CUL/PC	am	2017	\	gw\	mul	\	Björn Wergen :$bSchwarzwälder Pilzlehrschau	1010	11879
10098777	CUL/PC	am	2016	\	sz\	eng	\	Quart	6710	11871
10245061	CUL/PC	am	2002	\	gw\	ger	u	Beck	p2155	11814
10245811	CUL/PC	am	2009	b	pl\	pol	\	Wydawn. Uniwersytetu Rzeszowskiego	p8350	11841
10101458	CUL/PC	am	2017	\	mnu	eng	\	Minnesota State University, Mankato Foundation	p8153	9808
10240505	CUL/PC	gm	2017	\	cau	eng	\	Ginzberg Productions	1355	11700
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison	1510-vet	11776;Cornell;\\$
10240205	CUL/PC	gm	2016	\	txu	eng	\	Tugg Edu	1355	11699
10239989	CUL/PC	am	2017	\	hiu	eng	\	Honolulu Biennial Foundation	p6753	11680
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison	1510-vet	11776;Cornell;\\$
10243577	CUL/PC	am	2018	\	flu	eng	\	American Association of Avian Pathologists,$c[2018];\3$aMadison	1510-vet	11776;Cornell;\\$
10232068	CUL/PC	gm	2010	\	cau	eng	\	Shout! Factory [Distributor]	p3193	11517
10232700	CUL/PC	am	2017	\	si\	eng	\	Ethos Books	8144	11564
10232699	CUL/PC	am	2016	\	enk	eng	\	SPBH Editions	p6794	11566
10232680	CUL/PC	am	2017	b	gw\	eng	\	Academia Verlag	2810	11594
9754373	CUL/PC	am	2016	b	inu	eng	\	Eisenbrauns	p2256	1938
10215128	CUL/PC	am	2017	\	fr\	fre	\	JC Lattès	p2153	11306
10214375	CUL/PC	gm	2014	\	txu	eng	\	Issue TV ;$a[United States] :$bDistributed by Vision Maker Media	p7358	11226
10213593	CUL/PC	am	2018	b	si\	eng	\	Ethos Books	p8152	11208
10213556	CUL/PC	gm	2017	\	sz\	ara	\	trigon-film	p8352	10435
10213279	CUL/PC	am	2007	b	enk	eng	\	Riba Publishing	p6752	11159
10213597	CUL/PC	am	2015	\	wyu	eng	\	Crazy Woman Creek Press	p2290	11207
10213595	CUL/PC	am	2000	b	wyu	eng	\	Crazy Woman Creek Press	p2290	11209
10172248	CUL/PC	am	2017	b	be\	eng	\	Primedia sprl	8110	10767
10213276	CUL/PC	am	2017	b	gw\	eng	\	Kassel University Press	p6752	11160
9864246	CUL/PC	am	2013	b	gw\	ger	\	Scientia Bonnensis	p8145	4794
10333881	FRONT	cm	2018	\	it\	ita	\	Ricordi	7110	13708
10316031	FRONT	cm	2017	\	wiu	zxx	\	Hal Leonard	7110	12963
263884	CUL/PC	am	1978	b	ne\	eng	\	Brill	8144	10942
263884	CUL/PC	am	1978	b	ne\	eng	\	Brill	8144	10942
10407846	HARRASS/E	am	2015	b	no\	nor	\	Hertervig Akademisk	p8350	15443
10393488	HARRASS/E	am	2015	b	gw\	eng	\	LAP LAMBERT Academic Publishing	1010	15330
10387625	HARRASS/E	am	2016	b	au\	fre	\	Innsbrucker Beiträge zur Sprachwissenschaft	p3350	15286
10387993	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press	p7367	15312
10387626	HARRASS/E	am	2016	b	fi\	fin	\	Suomalais-Ugrilainen Seura	p3350	15285
10387628	HARRASS/E	am	2017	b	gw\	ger	\	Baar	p3350	15283
10387630	HARRASS/E	am	2017	b	au\	eng	\	Institut für Sprachen und Literatur der Universität Innsbruck, Bereich Sprachwissenschaft	p3350	15280
10385156	HARRASS/E	am	2012	b	gw\	ger	\	Av Akademikerverlag	8110	15238
10385158	HARRASS/E	am	2017	b	gw\	ger	\	AV Akademikerverlag	8110	15237
10385161	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag	8110	15236
10385163	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag	8110	15235
10385164	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag	8110	15234
10385166	HARRASS/E	am	2014	b	gw\	ger	\	AV Akademikerverlag	8110	15233
10385168	HARRASS/E	am	2017	m	gw\	ger	\	Kassel University Press	8110	15173
10385170	HARRASS/E	am	2017	\	sz\	fre	\	Éditions Slatkine	8110	15171
10385171	HARRASS/E	am	2017	b	gw\	ger	\	Zambon	8110	15170
10382931	HARRASS/E	am	2010	b	gw\	fre	\	Frank & Timme	p3350	15109
10382919	HARRASS/E	am	2017	\	gw\	eng	\	August von Goethe Literaturverlag	8110	15123
10382922	HARRASS/E	am	2014	b	gw\	fre	\	Frank & Timme, Verlag für wissenschaftliche Literatur	p3350	15111
10382927	HARRASS/E	am	2012	b	gw\	fre	\	Frank & Timme, Verlag für wissenschaftliche Literatur	p3350	15110
10382933	HARRASS/E	am	2009	b	gw\	fre	\	Frank & Timme	p3350	15108
10382935	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für wissenschaftliche Literatur	p3350	15107
10382937	HARRASS/E	am	2017	b	gw\	ger	\	Frank & Timme	p3350	15106
10382940	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für wissenschaftliche Literatur	p3350	15097
10382942	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für Wissenschaftliche Literatur	p3350	15096
10382944	HARRASS/E	am	2017	b	gw\	ger	\	Frank & Timme	p3350	15095
10382946	HARRASS/E	am	2018	b	gw\	ger	\	Frank & Timme, Verlag für Wissenschaftliche Literatur	p3350	15093
10382115	HARRASS/E	am	2018	\	gw\	ger	\	Laudatio	8110	15051
10382110	HARRASS/E	am	2018	b	gw\	ger	\	Klöpfer & Meyer	8110	15073
10382111	HARRASS/E	am	2017	\	sz\	fre	\	Ed. d'en bas	8110	15060
10382112	HARRASS/E	am	2015	b	gw\	eng	\	LAP Lambert Academic Publishing	8110	15052
10378007	HARRASS/E	am	2017	\	gw\	ger	\	traveldiary Verlag	8110	14949
10378008	HARRASS/E	am	2017	b	gw\	eng	\	Walter de Gruyter GmbH	8110	14925
10377637	HARRASS/E	am	2017	\	gw\	ger	\	Mitteldeutscher Verlag	8110	14893
10376454	HARRASS/E	am	2017	c	gw\	eng	\	Spector Books	8110	14843
10376456	HARRASS/E	am	2017	b	gw\	eng	\	Edizioni Aacademiche italiane	8110	14842
10363455	HARRASS/E	am	2017	\	gw\	ger	\	Books on Demand	8110	14786
10360676	HARRASS/E	am	2017	b	gw\	ger	\	Rheinisches Landesmuseum Trier	6711	14531
10360747	HARRASS/E	am	2017	b	mf\	eng	\	LAP LAMBERT Academic Publishing	8110	14537
10362931	HARRASS/E	am	2017	\	gw\	ger	\	Books on Demand	8110	14699
10358684	HARRASS/E	am	2013	\	gw\	ger	\	Grin Verlag	8110	14301
10358683	HARRASS/E	am	2010	\	gw\	ger	\	NA	8110	14316
10358686	HARRASS/E	am	2012	b	gw\	ger	\	AV Akademikerverlag	8110	14315
10358688	HARRASS/E	am	2018	m	gw\	ger	\	Lit	8110	14313
10358691	HARRASS/E	am	2011	m	gw\	ger	\	[Epubli]$c2011	8110	14309
10358693	HARRASS/E	am	2016	b	gw\	ger	\	Lit	8110	14307
10358695	HARRASS/E	am	2013	b	gw\	ger	\	Diplomica Verlag Gmbh	8110	14300
10358696	HARRASS/E	am	2015	\	gw\	ger	\	SEVERUS Verlag	8110	14298
10358699	HARRASS/E	am	2016	d	gw\	eng	\	Regiospectra	8110	14294
10358702	HARRASS/E	am	2017	m	gw\	ger	\	Regiospectra	8140	14290
10358703	HARRASS/E	am	2017	b	gw\	ger	\	Regiospectra	8140	14289
10356981	HARRASS/E	am	2018	b	gw\	eng	\	Galda Verlag	p8154	14239
10353950	HARRASS/E	am	2017	b	gw\	ger	\	V&R Unipress	7110	14051
10353956	HARRASS/E	am	2017	\	au\	ger	\	Böhlau Verlag	7110	14049
10353040	HARRASS/E	am	2015	b	gw\	eng	\	Verlag Dr. Kovac	591	13963
10353041	HARRASS/E	am	2016	b	gw\	eng	\	Logos Verlag Berlin	591	13957
10329510	HARRASS/E	am	2015	b	gw\	ger	\	Rombach Verlag	7110	13611
10327882	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press	p8352	13396
10324377	HARRASS/E	am	2017	b	sz\	fre	\	Infolio	p2755	13355
10323296	HARRASS/E	am	2017	b	au\	ger	\	Hollitzer	7110	13337
10323299	HARRASS/E	am	2017	\	gw\	ger	\	Georg Olms Verlag	7110	13335
10323302	HARRASS/E	am	2017	\	gw\	ger	\	Schott	7110	13334
10323304	HARRASS/E	am	2017	b	gw\	ger	\	Königshausen & Neumann	7110	13333
10323306	HARRASS/E	am	2017	\	gw\	eng	\	Tredition	8110	13322
10323308	HARRASS/E	am	2017	b	gw\	ger	\	Hanns-Seidel-Stiftung e.V.	8110	13313
10323310	HARRASS/E	am	2017	b	gw\	ger	\	Regiospectra	p8155	13308
10323311	HARRASS/E	am	2017	\	gw\	eng	\	Steidl	p8155	13289
10323314	HARRASS/E	am	2017	\	gw\	eng	\	Books on Demand	p8155	13266
10319207	HARRASS/E	am	2017	d	gw\	ger	\	Bärenreiter :$aStuttgart :$bMetzler	p7152	13061
10319209	HARRASS/E	am	2017	\	gw\	eng	\	Carus Verlag	7110	13060
10319210	HARRASS/E	am	2017	m	gw\	ger	\	PL Academic Research, an imprint of Peter Lang GmbH	p7152	13059
10319212	HARRASS/E	am	2017	b	gw\	ger	\	Georg Olms Verlag	p7152	13058
10319213	HARRASS/E	am	2017	\	gw\	ger	\	Von Bockel Verlag	7110	13056
10319217	HARRASS/E	am	2017	\	gw\	ger	\	Et+k, Edition Text + Kritik, im Richard Boorberg Verlag	p7150	13055
10316476	HARRASS/E	am	2009	b	gw\	ger	\	Éd. S. Limon	p8352	12971
10299069	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag	p8154	12740
10299072	HARRASS/E	am	2017	b	au\	ger	\	Mymorawa	8110	12739
10299074	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag	8110	12737
10299077	HARRASS/E	am	2017	b	gw\	eng	\	Deutsches Institut für Entwicklungspolitik	p8154	12735
10299078	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag	p8154	12733
10298038	HARRASS/E	am	2017	\	cb\	eng	\	APSA e.V. Publishing House	p8155	12616
10297920	HARRASS/E	am	2017	m	gw\	ger	\	PL Academic Research	p8155	12573
10297925	HARRASS/E	am	2015	b	gw\	ger	\	Vandenhoeck & Ruprecht	p8155	12572
8865854	HARRASS/E	am	2009	c	gw\	ger	\	Hatje Cantz	6711	$zPOOF;poof.library.cornell.edu/node/32637
10292398	HARRASS/E	am	2017	b	au\	ger	\	New Academic Press	7110	12407
10294992	HARRASS/E	am	2017	\	gw\	ger	\	Transcript	7110	12451
10294993	HARRASS/E	am	2017	b	gw\	ger	\	PL Academic Research	7110	12449
10292401	HARRASS/E	am	2017	b	gw\	ger	\	Böhlau Verlag	7110	12406
10292402	HARRASS/E	am	2017	b	gw\	ger	\	Rombach Verlag	7110	12405
10292405	HARRASS/E	am	2017	b	gw\	ger	\	S. Fischer	7110	12404
10292407	HARRASS/E	am	2017	\	gw\	ger	\	Baerenreiter	p7153	12402
10292408	HARRASS/E	am	2017	\	gw\	ger	\	TWENTYSIX, Der Self-Publishing-Verlag	8110	12399
10249928	HARRASS/E	am	2017	b	au\	ger	\	Hollitzer	7110	12147
10249930	HARRASS/E	am	2017	\	gw\	ger	\	Georg Olms Verlag	7110	12145
10249931	HARRASS/E	am	2016	b	gw\	ger	\	Ortus Musikverlag	7110	12144
10249932	HARRASS/E	am	2017	\	gw\	ger	\	Tectum Verlag	7110	12143
10249933	HARRASS/E	am	2017	m	gw\	ger	\	J.B. Metzler	7110	12142
10248468	HARRASS/E	am	2015	\	gw\	eng	\	Scholar's Press	8610	12051
10248472	HARRASS/E	am	2015	b	gw\	eng	\	Scholar's Press	8610	12050
10248475	HARRASS/E	am	2016	b	gw\	eng	\	Scholars' Press	8610	12049
10248477	HARRASS/E	am	2015	b	gw\	eng	\	Scholars' Press	p8155	12033
10247903	HARRASS/E	am	2017	6	gw\	ger	\	Avant-Verlag	2512	11980
10245818	HARRASS/E	am	2017	b	gw\	ger	\	Nomos	p2553	11840
10240546	HARRASS/E	am	2017	m	xx\	ger	u	NA	p2853	11612
10242861	HARRASS/E	am	2018	b	gw\	ger	\	Verlag Karl-Heinz Rüttimann	p8352	11773
10234294	HARRASS/E	am	2017	b	gw\	ger	\	Edition Lumière	p2755	11619
10234291	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press	p2155	11616
10232679	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag	p2853	11614
10232681	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag	p2853	11608
10232683	HARRASS/E	am	2018	m	gw\	ger	\	Aschendorff Verlag	p2853	11605
10232686	HARRASS/E	am	2017	b	gw\	lat	\	In aedibus Aschendorff	p2853	11604
10232687	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag	p2853	11602
10232065	HARRASS/E	am	1997	b	gw\	ger	\	MusikTexte	7110	11554
10232069	HARRASS/E	am	2006	b	gw\	ger	\	Pfau	7110	11553
10232071	HARRASS/E	am	2016	\	gw\	ger	\	MusikTexte	7110	11552
5184629	HARRASS/E	am	2004	b	gw\	spa	\	Edition Reichenberger	2616	11377
10208089	HARRASS/E	am	2016	b	gw\	eng	\	LAP LAMBERT Academic Publishing	8110	11035
10207698	HARRASS/E	am	2017	b	mv\	eng	\	LAP LAMBERT Academic Publishing	8110	10995
10208081	HARRASS/E	am	2016	b	gw\	eng	\	LAP LAMBERT Academic Publishing	8110	11040
10207637	HARRASS/E	am	2017	\	gw\	eng	\	Galda Verlag	p8154	10992
10171549	HARRASS/E	am	2011	m	gw\	eng	\	Verlag Dr. Hut	8110	10669
10207144	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag	p8154	10963
10207150	HARRASS/E	am	2017	b	gw\	eng	\	Distanz	p8155	10948
10206663	HARRASS/E	am	2009	b	au\	ger	\	Verlag der Österreichischen Akademie der Wissenschaften	p2755	10880
10345495	JAPUBTRA	am	2017	b	ja\	jpn	\	Rikka Shuppan	8612	13815
10360678	JAPUBTRA	am	2017	b	ja\	eng	o	Center for Integrated Area Studies (CIAS), Kyoto University	8110	14536
8466368	JAPUBTRA	am	2013	\	ja\	jpn	\	Gendai Shiryō Shuppan	8612	$zPOOF;poof.library.cornell.edu/node/23335
10343545	JAPUBTRA	am	2014	b	ja\	jpn	\	Rikka Shuppan	8612	13816
10343547	JAPUBTRA	am	2016	b	ja\	jpn	\	Rikka Shuppan	8612	13814
10343550	JAPUBTRA	am	2016	b	ja\	jpn	\	Rikka Shuppan	8612	13812
10356384	LINARDI	am	2015	b	uy\	spa	\	Tradinco S.A.,$c2015.;\1$a[Uruguay?] :$b[publisher not identified]	7110	14178
10329512	KINOKUNIYA	am	2016	\	ja\	jpn	\	NA	8612	13674
10329513	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha	8612	13673
10329517	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ozorasha	8612	13669
10329520	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha	8612	13668
10329523	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha	8612	13663
10329524	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha	8612	13662
10329525	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha	8612	13660
10328904	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha	8612	13593
10328906	KINOKUNIYA	am	1996	\	ja\	jpn	\	Ōzorasha	8612	13592
10328909	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha	8612	13591
10328910	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha	8612	13590
10328934	KINOKUNIYA	am	2017	\	ja\	jpn	\	Kuresu Shuppan	8612	13573
10328939	KINOKUNIYA	am	2010	\	ja\	jpn	\	Kashiwa Shobō	8612	13551
10328941	KINOKUNIYA	am	2017	\	ja\	jpn	\	Yumani Shobō	8612	13545
10328448	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō	8612	13506
10328449	KINOKUNIYA	am	2016	b	ja\	jpn	\	Yumani Shobō	8612	13498
10329458	KINOKUNIYA	as	1888	\	ja\	jpn	\	Kashiwa Shobō	8612	13566
10329460	KINOKUNIYA	as	1913	\	ja\	jpn	\	Yumani Shobō	8612	13547
10329471	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō	8612	13501
10329472	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō	8612	13503
10327866	KINOKUNIYA	am	2005	b	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13412
10327873	KINOKUNIYA	am	2001	\	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13411
10327876	KINOKUNIYA	am	2011	b	ja\	jpn	\	Kabushiki Kaisha Yoshikawa Kōbunkan	8612	13410
10327878	KINOKUNIYA	am	2016	b	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13409
10327880	KINOKUNIYA	am	2010	b	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13408
10327883	KINOKUNIYA	am	2014	\	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13406
10327886	KINOKUNIYA	am	2012	\	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13405
10328017	KINOKUNIYA	am	1999	b	ja\	jpn	\	Yoshikawa Kōbunkan	8612	13407
10315476	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan	8612	12848
10315478	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan	8612	12847
10315482	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan	8612	12846
10315486	KINOKUNIYA	am	2017	\	ja\	jpn	\	NA	8612	12845
10315489	KINOKUNIYA	am	2015	\	ja\	jpn	\	Bensei Shuppan	8612	12844
10315493	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan	8612	12843
10315497	KINOKUNIYA	am	2018	\	ja\	jpn	\	Perikansha	8612	12842
10315502	KINOKUNIYA	am	2017	b	ja\	jpn	\	Perikansha	8612	12840
